payment_id,application_id,due_date,payment_date,amount,days_late,default_flag,loss_amount
PAY0001035,APP0001035,2025-03-16,2025-03-16,5000,0,0,0.0
PAY0001036,APP0001036,2024-11-07,2024-11-07,108550.19,0,0,0.0
PAY0001037,APP0001037,2028-01-16,2028-01-16,35383.1,0,0,0.0
PAY0001038,APP0001038,2029-08-30,2029-08-30,36498.29,0,0,0.0
PAY0001039,APP0001039,2028-08-08,2028-09-19,76430.32,42,1,62894.01
PAY0001040,APP0001040,2027-04-27,2028-01-24,34582.78,272,1,24147.25
PAY0001041,APP0001041,2026-02-23,2026-10-02,64478.95,221,1,29594.43
PAY0001042,APP0001042,2027-07-20,2027-07-20,36728.26,0,0,0.0
PAY0001043,APP0001043,2027-02-24,2027-02-24,51024.16,0,0,0.0
PAY0001044,APP0001044,2025-11-21,2025-11-21,102876.1,0,0,0.0
PAY0001045,APP0001045,2029-08-19,2030-02-07,27528.06,172,1,12694.99
PAY0001046,APP0001046,2024-05-26,2024-05-26,25032.18,0,0,0.0
PAY0001047,APP0001047,2026-11-02,2026-11-02,112868.34,0,0,0.0
PAY0001048,APP0001048,2026-12-16,2026-12-16,66383.47,0,0,0.0
PAY0001049,APP0001049,2023-07-29,2023-07-29,39987.73,0,0,0.0
PAY0001050,APP0001050,2026-09-13,2026-09-13,63382.04,0,0,0.0
PAY0001051,APP0001051,2026-06-25,2027-04-24,38493.9,303,1,17420.7
PAY0001052,APP0001052,2024-09-18,2025-07-02,34939.78,287,1,14700.2
PAY0001053,APP0001053,2025-07-16,2025-07-16,24464.89,0,0,0.0
PAY0001054,APP0001054,2023-01-30,2023-01-30,16997.39,0,0,0.0
PAY0001055,APP0001055,2026-04-17,2026-11-21,5112.38,218,1,1276.21
PAY0001056,APP0001056,2023-01-13,2023-01-13,13186.8,0,0,0.0
PAY0001057,APP0001057,2027-12-15,2027-12-15,70526.29,0,0,0.0
PAY0001058,APP0001058,2027-09-13,2027-09-13,40250.0,0,0,0.0
PAY0001059,APP0001059,2025-11-30,2026-06-25,27771.32,207,1,19235.36
PAY0001060,APP0001060,2023-09-13,2023-09-13,89976.73,0,0,0.0
PAY0001061,APP0001061,2026-07-20,2026-07-20,21168.05,0,0,0.0
PAY0001062,APP0001062,2025-07-14,2025-07-14,296102.52,0,0,0.0
PAY0001063,APP0001063,2027-09-13,2028-03-13,175790.29,182,1,45519.25
PAY0001064,APP0001064,2024-08-23,2024-08-23,50854.46,0,0,0.0
PAY0001065,APP0001065,2022-11-05,2022-11-05,28112.8,0,0,0.0
PAY0001066,APP0001066,2024-03-28,2024-03-28,151639.06,0,0,0.0
PAY0001067,APP0001067,2026-07-14,2026-10-14,16371.63,92,1,11607.58
PAY0001068,APP0001068,2029-02-12,2029-10-14,14341.08,244,1,5727.98
PAY0001069,APP0001069,2022-12-15,2022-12-15,23698.99,0,0,0.0
PAY0001070,APP0001070,2026-03-21,2026-03-21,6531.19,0,0,0.0
PAY0001071,APP0001071,2024-10-28,2025-10-10,73057.99,347,1,41607.44
PAY0001072,APP0001072,2023-04-25,2023-04-25,17396.95,0,0,0.0
PAY0001073,APP0001073,2027-03-11,2027-03-11,111485.56,0,0,0.0
PAY0001074,APP0001074,2022-10-08,2022-10-08,50594.1,0,0,0.0
PAY0001075,APP0001075,2026-02-13,2026-05-29,23517.74,105,1,14029.25
PAY0001076,APP0001076,2024-02-24,2024-02-24,5000,0,0,0.0
PAY0001077,APP0001077,2027-07-07,2027-12-19,101027.45,165,1,21045.63
PAY0001078,APP0001078,2028-05-12,2028-07-03,27518.72,52,1,18347.04
PAY0001079,APP0001079,2026-05-26,2026-05-26,146080.02,0,0,0.0
PAY0001080,APP0001080,2023-09-05,2023-09-05,14583.31,0,0,0.0
PAY0001081,APP0001081,2026-12-13,2026-12-13,37207.86,0,0,0.0
PAY0001082,APP0001082,2024-02-21,2024-06-30,31852.92,130,1,17882.49
PAY0001083,APP0001083,2025-07-16,2025-07-16,34195.78,0,0,0.0
PAY0001084,APP0001084,2026-05-02,2026-05-02,13508.04,0,0,0.0
PAY0001085,APP0001085,2029-01-18,2029-01-18,23875.09,0,0,0.0
PAY0001086,APP0001086,2026-01-21,2026-01-21,175665.01,0,0,0.0
PAY0001087,APP0001087,2023-07-05,2023-07-05,104996.76,0,0,0.0
PAY0001088,APP0001088,2023-03-15,2023-03-15,51876.42,0,0,0.0
PAY0001089,APP0001089,2027-09-01,2027-09-01,70498.97,0,0,0.0
PAY0001090,APP0001090,2027-11-18,2027-11-18,110886.72,0,0,0.0
PAY0001091,APP0001091,2025-12-10,2026-10-11,21756.65,305,1,14639.41
PAY0001092,APP0001092,2027-10-17,2028-04-07,103831.54,173,1,42629.71
PAY0001093,APP0001093,2026-08-30,2026-11-10,66508.68,72,1,53836.01
PAY0001094,APP0001094,2024-10-17,2025-04-07,74381.51,172,1,19081.88
PAY0001095,APP0001095,2026-12-11,2027-11-22,9033.44,346,1,5440.23
PAY0001096,APP0001096,2025-05-31,2025-05-31,26632.4,0,0,0.0
PAY0001097,APP0001097,2025-09-18,2025-09-18,142301.74,0,0,0.0
PAY0001098,APP0001098,2027-07-10,2027-07-10,24037.07,0,0,0.0
PAY0001099,APP0001099,2024-06-14,2024-06-14,61548.14,0,0,0.0
PAY0001100,APP0001100,2025-12-04,2026-08-02,18841.86,241,1,10544.72
PAY0001101,APP0001101,2027-02-26,2027-08-16,77202.55,171,1,15847.32
PAY0001102,APP0001102,2023-08-06,2023-08-06,128070.46,0,0,0.0
PAY0001103,APP0001103,2026-01-27,2026-01-27,85361.08,0,0,0.0
PAY0001104,APP0001104,2024-07-07,2025-04-12,32338.86,279,1,24456.74
PAY0001105,APP0001105,2027-03-07,2027-10-26,76596.49,233,1,61381.84
PAY0001106,APP0001106,2027-04-11,2027-04-11,105951.6,0,0,0.0
PAY0001107,APP0001107,2024-12-26,2024-12-26,13996.83,0,0,0.0
PAY0001108,APP0001108,2024-10-14,2024-10-14,277714.46,0,0,0.0
PAY0001109,APP0001109,2024-05-26,2025-05-02,113601.41,341,1,50099.05
PAY0001110,APP0001110,2026-08-26,2026-08-26,47318.12,0,0,0.0
PAY0001111,APP0001111,2029-08-12,2029-08-12,19070.77,0,0,0.0
PAY0001112,APP0001112,2025-07-18,2026-06-23,35015.48,340,1,24773.07
PAY0001113,APP0001113,2025-05-19,2025-05-19,23191.34,0,0,0.0
PAY0001114,APP0001114,2027-11-10,2028-05-22,64881.76,194,1,37535.84
PAY0001115,APP0001115,2027-08-28,2027-08-28,13627.39,0,0,0.0
PAY0001116,APP0001116,2028-04-07,2028-04-07,30437.51,0,0,0.0
PAY0001117,APP0001117,2024-04-08,2025-04-29,225175.42,386,1,80307.49
PAY0001118,APP0001118,2025-11-29,2026-06-18,13657.44,201,1,8443.6
PAY0001119,APP0001119,2025-01-16,2025-01-16,44949.03,0,0,0.0
PAY0001120,APP0001120,2024-09-20,2025-03-28,33286.27,189,1,8717.67
PAY0001121,APP0001121,2026-12-19,2027-10-20,18604.66,305,1,8155.67
PAY0001122,APP0001122,2027-01-18,2027-01-18,29429.83,0,0,0.0
PAY0001123,APP0001123,2026-12-27,2026-12-27,31856.89,0,0,0.0
PAY0001124,APP0001124,2025-10-12,2025-10-12,20335.39,0,0,0.0
PAY0001125,APP0001125,2025-09-22,2025-09-22,27775.93,0,0,0.0
PAY0001126,APP0001126,2025-02-09,2025-02-09,16448.43,0,0,0.0
PAY0001127,APP0001127,2024-01-31,2024-01-31,17196.71,0,0,0.0
PAY0001128,APP0001128,2025-07-10,2026-03-22,10700.14,255,1,7354.29
PAY0001129,APP0001129,2025-08-17,2025-08-17,27943.6,0,0,0.0
PAY0001130,APP0001130,2026-12-09,2026-12-09,16260.93,0,0,0.0
PAY0001131,APP0001131,2028-09-07,2029-05-15,50359.0,250,1,26006.63
PAY0001132,APP0001132,2024-10-28,2025-07-18,20841.16,263,1,5903.4
PAY0001133,APP0001133,2024-01-04,2024-02-28,20638.89,55,1,12225.25
PAY0001134,APP0001134,2028-04-14,2028-04-14,21717.71,0,0,0.0
PAY0001135,APP0001135,2026-08-30,2027-06-23,105642.11,297,1,87273.33
PAY0001136,APP0001136,2023-08-05,2023-08-05,246676.9,0,0,0.0
PAY0001137,APP0001137,2027-12-28,2027-12-28,21978.27,0,0,0.0
PAY0001138,APP0001138,2025-12-22,2025-12-22,9578.46,0,0,0.0
PAY0001139,APP0001139,2026-10-24,2026-10-24,103512.61,0,0,0.0
PAY0001140,APP0001140,2024-07-30,2024-07-30,59189.32,0,0,0.0
PAY0001141,APP0001141,2025-07-25,2025-07-25,63484.47,0,0,0.0
PAY0001142,APP0001142,2027-09-24,2027-09-24,69390.59,0,0,0.0
PAY0001143,APP0001143,2024-06-29,2024-06-29,14054.65,0,0,0.0
PAY0001144,APP0001144,2023-06-19,2023-06-19,49030.16,0,0,0.0
PAY0001145,APP0001145,2027-06-14,2027-06-14,192495.64,0,0,0.0
PAY0001146,APP0001146,2023-06-09,2023-06-09,13363.47,0,0,0.0
PAY0001147,APP0001147,2023-08-10,2023-08-10,22442.47,0,0,0.0
PAY0001148,APP0001148,2025-08-30,2025-08-30,32432.37,0,0,0.0
PAY0001149,APP0001149,2024-11-09,2024-11-09,55747.67,0,0,0.0
PAY0001150,APP0001150,2022-07-05,2022-08-26,33970.73,52,1,13019.63
PAY0001151,APP0001151,2025-06-06,2025-07-29,79503.76,53,1,27589.58
PAY0001152,APP0001152,2028-02-12,2028-11-08,53293.15,270,1,20999.2
PAY0001153,APP0001153,2024-09-28,2024-09-28,50487.16,0,0,0.0
PAY0001154,APP0001154,2027-02-05,2027-02-05,14076.06,0,0,0.0
PAY0001155,APP0001155,2027-04-23,2028-03-15,9227.42,327,1,4192.19
PAY0001156,APP0001156,2023-07-17,2023-10-26,34111.57,101,1,24138.14
PAY0001157,APP0001157,2024-05-28,2024-05-28,102529.95,0,0,0.0
PAY0001158,APP0001158,2025-01-16,2025-11-22,83045.71,310,1,29067.14
PAY0001159,APP0001159,2027-10-13,2028-04-28,63351.47,198,1,47724.81
PAY0001160,APP0001160,2026-03-04,2026-03-04,29286.83,0,0,0.0
PAY0001161,APP0001161,2023-04-02,2024-02-16,12712.67,320,1,7320.24
PAY0001162,APP0001162,2025-11-15,2026-06-10,32047.72,207,1,14967.04
PAY0001163,APP0001163,2026-07-04,2027-06-24,26638.68,355,1,16257.0
PAY0001164,APP0001164,2024-08-25,2024-08-25,20282.9,0,0,0.0
PAY0001165,APP0001165,2025-01-21,2026-02-02,31406.74,377,1,19244.94
PAY0001166,APP0001166,2028-09-10,2029-08-04,24390.57,328,1,17422.41
PAY0001167,APP0001167,2025-05-07,2025-05-07,76016.49,0,0,0.0
PAY0001168,APP0001168,2027-04-06,2027-10-30,5000,207,1,2257.8
PAY0001169,APP0001169,2028-10-10,2028-10-10,26707.07,0,0,0.0
PAY0001170,APP0001170,2028-07-22,2029-06-12,97986.59,325,1,49701.42
PAY0001171,APP0001171,2025-12-31,2025-12-31,20332.37,0,0,0.0
PAY0001172,APP0001172,2023-11-02,2023-11-02,8563.21,0,0,0.0
PAY0001173,APP0001173,2028-03-22,2028-11-02,46002.43,225,1,30836.22
PAY0001174,APP0001174,2027-11-03,2028-07-16,30882.76,256,1,24049.67
PAY0001175,APP0001175,2025-06-13,2025-11-05,46546.44,145,1,24346.19
PAY0001176,APP0001176,2027-03-02,2027-03-02,12260.01,0,0,0.0
PAY0001177,APP0001177,2023-12-15,2023-12-15,46752.29,0,0,0.0
PAY0001178,APP0001178,2027-05-28,2027-05-28,10115.46,0,0,0.0
PAY0001179,APP0001179,2026-02-28,2026-02-28,29389.78,0,0,0.0
PAY0001180,APP0001180,2027-05-09,2027-05-09,17849.09,0,0,0.0
PAY0001181,APP0001181,2025-02-21,2025-02-21,18250.44,0,0,0.0
PAY0001182,APP0001182,2026-05-02,2026-05-02,78304.17,0,0,0.0
PAY0001183,APP0001183,2026-12-10,2026-12-10,67066.23,0,0,0.0
PAY0001184,APP0001184,2025-11-03,2025-11-03,80271.19,0,0,0.0
PAY0001185,APP0001185,2028-10-06,2029-07-10,20565.57,277,1,4570.05
PAY0001186,APP0001186,2026-06-21,2026-06-21,370979.93,0,0,0.0
PAY0001187,APP0001187,2023-11-18,2023-11-18,120386.03,0,0,0.0
PAY0001188,APP0001188,2028-06-27,2028-06-27,24112.46,0,0,0.0
PAY0001189,APP0001189,2024-09-21,2024-09-21,22513.64,0,0,0.0
PAY0001190,APP0001190,2026-08-12,2026-11-26,50863.14,106,1,32690.69
PAY0001191,APP0001191,2023-12-10,2023-12-10,66135.77,0,0,0.0
PAY0001192,APP0001192,2027-08-31,2027-08-31,72532.85,0,0,0.0
PAY0001193,APP0001193,2029-05-01,2029-05-01,18654.65,0,0,0.0
PAY0001194,APP0001194,2023-10-16,2023-10-16,27421.74,0,0,0.0
PAY0001195,APP0001195,2024-02-13,2024-10-19,37079.87,249,1,8596.35
PAY0001196,APP0001196,2025-06-14,2026-06-19,77091.92,370,1,42052.97
PAY0001197,APP0001197,2026-10-11,2026-10-11,75927.68,0,0,0.0
PAY0001198,APP0001198,2026-05-27,2027-04-04,46119.26,312,1,30922.26
PAY0001199,APP0001199,2024-12-18,2025-11-08,18707.83,325,1,11614.56
PAY0001200,APP0001200,2026-01-24,2026-01-24,84189.03,0,0,0.0
PAY0001201,APP0001201,2026-10-07,2026-10-07,45182.45,0,0,0.0
PAY0001202,APP0001202,2025-03-05,2025-03-05,49141.8,0,0,0.0
PAY0001203,APP0001203,2026-09-30,2027-01-30,29838.93,122,1,11793.73
PAY0001204,APP0001204,2027-03-13,2027-07-23,23658.41,132,1,14414.64
PAY0001205,APP0001205,2025-11-22,2025-11-22,134458.29,0,0,0.0
PAY0001206,APP0001206,2025-03-01,2025-03-01,16479.16,0,0,0.0
PAY0001207,APP0001207,2025-06-27,2026-08-01,45287.59,400,1,10524.63
PAY0001208,APP0001208,2025-07-31,2026-08-21,61586.34,386,1,43509.75
PAY0001209,APP0001209,2023-03-14,2024-04-15,23087.23,398,1,18985.84
PAY0001210,APP0001210,2027-02-24,2027-11-17,43863.76,266,1,14028.74
PAY0001211,APP0001211,2026-03-12,2026-03-12,27500.21,0,0,0.0
PAY0001212,APP0001212,2023-01-19,2023-12-28,53363.63,343,1,28969.37
PAY0001213,APP0001213,2027-06-22,2027-06-22,59521.97,0,0,0.0
PAY0001214,APP0001214,2027-06-06,2027-11-11,29903.65,158,1,22756.05
PAY0001215,APP0001215,2023-02-05,2023-02-05,58496.9,0,0,0.0
PAY0001216,APP0001216,2022-07-21,2022-07-21,42049.02,0,0,0.0
PAY0001217,APP0001217,2027-03-28,2027-03-28,26839.22,0,0,0.0
PAY0001218,APP0001218,2024-12-08,2024-12-08,45698.07,0,0,0.0
PAY0001219,APP0001219,2028-01-12,2028-01-12,49028.54,0,0,0.0
PAY0001220,APP0001220,2025-12-24,2027-01-11,55317.37,383,1,23531.66
PAY0001221,APP0001221,2026-02-11,2026-02-11,54166.63,0,0,0.0
PAY0001222,APP0001222,2024-11-10,2024-11-10,10187.47,0,0,0.0
PAY0001223,APP0001223,2023-10-06,2023-10-06,20558.84,0,0,0.0
PAY0001224,APP0001224,2025-05-24,2025-05-24,19843.29,0,0,0.0
PAY0001225,APP0001225,2025-03-24,2025-10-28,15912.45,218,1,12979.57
PAY0001226,APP0001226,2026-06-23,2026-06-23,66817.23,0,0,0.0
PAY0001227,APP0001227,2026-11-14,2026-11-14,31017.04,0,0,0.0
PAY0001228,APP0001228,2023-03-26,2023-08-31,21965.16,158,1,16133.24
PAY0001229,APP0001229,2023-08-07,2023-08-07,16243.71,0,0,0.0
PAY0001230,APP0001230,2026-12-08,2027-03-11,63063.35,93,1,49264.38
PAY0001231,APP0001231,2027-02-27,2027-04-07,32181.12,39,1,24004.93
PAY0001232,APP0001232,2023-03-03,2023-03-03,53546.11,0,0,0.0
PAY0001233,APP0001233,2023-10-29,2024-08-11,73643.7,287,1,53438.76
PAY0001234,APP0001234,2027-09-19,2027-11-01,60861.14,43,1,48286.47
PAY0001235,APP0001235,2025-04-29,2026-03-01,32044.9,306,1,18779.37
PAY0001236,APP0001236,2024-07-24,2024-07-24,51514.23,0,0,0.0
PAY0001237,APP0001237,2024-06-20,2024-06-20,40928.52,0,0,0.0
PAY0001238,APP0001238,2027-09-05,2028-01-04,43825.9,121,1,23692.44
PAY0001239,APP0001239,2024-01-15,2024-01-15,35105.78,0,0,0.0
PAY0001240,APP0001240,2025-06-30,2026-07-30,20171.73,395,1,14275.42
PAY0001241,APP0001241,2027-12-13,2027-12-13,6978.14,0,0,0.0
PAY0001242,APP0001242,2024-01-22,2024-07-04,48890.49,164,1,22093.29
PAY0001243,APP0001243,2028-02-14,2028-11-22,11751.01,282,1,9172.72
PAY0001244,APP0001244,2022-12-19,2023-05-05,30963.2,137,1,26256.58
PAY0001245,APP0001245,2024-05-19,2025-01-24,29618.99,250,1,12301.65
PAY0001246,APP0001246,2025-04-26,2026-02-04,127037.83,284,1,82178.66
PAY0001247,APP0001247,2026-03-06,2026-06-18,61231.9,104,1,22698.9
PAY0001248,APP0001248,2023-04-09,2023-04-09,23754.55,0,0,0.0
PAY0001249,APP0001249,2027-02-27,2027-05-18,80404.13,80,1,36553.57
PAY0001250,APP0001250,2023-07-22,2023-07-22,5015.32,0,0,0.0
PAY0001251,APP0001251,2026-03-29,2027-01-05,17271.73,282,1,11219.15
PAY0001252,APP0001252,2024-07-26,2024-07-26,29790.98,0,0,0.0
PAY0001253,APP0001253,2026-05-08,2026-05-08,61894.58,0,0,0.0
PAY0001254,APP0001254,2024-11-15,2025-01-04,43985.05,50,1,19440.61
PAY0001255,APP0001255,2026-01-04,2026-01-04,15482.59,0,0,0.0
PAY0001256,APP0001256,2027-11-08,2028-07-16,64688.65,251,1,14764.47
PAY0001257,APP0001257,2027-12-31,2028-11-24,23291.84,329,1,13089.27
PAY0001258,APP0001258,2027-06-21,2027-06-21,22962.8,0,0,0.0
PAY0001259,APP0001259,2025-03-06,2025-03-06,20886.3,0,0,0.0
PAY0001260,APP0001260,2025-01-16,2025-03-25,54565.29,68,1,40620.52
PAY0001261,APP0001261,2027-11-15,2027-11-15,11538.8,0,0,0.0
PAY0001262,APP0001262,2028-05-22,2028-05-22,53827.54,0,0,0.0
PAY0001263,APP0001263,2027-05-23,2027-05-23,36724.63,0,0,0.0
PAY0001264,APP0001264,2028-02-01,2028-02-01,17967.13,0,0,0.0
PAY0001265,APP0001265,2022-09-30,2023-04-08,23948.28,190,1,4940.77
PAY0001266,APP0001266,2023-12-17,2023-12-17,51664.14,0,0,0.0
PAY0001267,APP0001267,2025-03-20,2025-11-03,27760.81,228,1,13730.58
PAY0001268,APP0001268,2026-08-14,2027-04-01,56597.89,230,1,21317.49
PAY0001269,APP0001269,2024-09-03,2025-02-16,69768.94,166,1,25666.34
PAY0001270,APP0001270,2028-06-22,2029-07-20,147641.93,393,1,51481.79
PAY0001271,APP0001271,2026-09-08,2027-04-06,30112.02,210,1,10597.41
PAY0001272,APP0001272,2023-11-05,2023-11-05,68027.77,0,0,0.0
PAY0001273,APP0001273,2022-08-23,2022-10-03,48072.56,41,1,11534.11
PAY0001274,APP0001274,2026-08-03,2026-08-03,101789.33,0,0,0.0
PAY0001275,APP0001275,2025-05-06,2025-05-06,25204.1,0,0,0.0
PAY0001276,APP0001276,2024-04-09,2024-04-09,105134.37,0,0,0.0
PAY0001277,APP0001277,2027-02-23,2027-02-23,34100.52,0,0,0.0
PAY0001278,APP0001278,2025-06-14,2025-11-29,58929.75,168,1,22764.51
PAY0001279,APP0001279,2024-06-15,2024-06-15,20792.66,0,0,0.0
PAY0001280,APP0001280,2027-03-15,2027-03-15,42177.89,0,0,0.0
PAY0001281,APP0001281,2025-09-05,2025-09-05,21640.47,0,0,0.0
PAY0001282,APP0001282,2024-08-25,2024-08-25,19183.46,0,0,0.0
PAY0001283,APP0001283,2026-04-12,2026-04-12,13403.12,0,0,0.0
PAY0001284,APP0001284,2025-10-29,2025-10-29,35482.03,0,0,0.0
PAY0001285,APP0001285,2029-10-07,2029-10-07,18205.96,0,0,0.0
PAY0001286,APP0001286,2026-03-20,2026-03-20,24612.98,0,0,0.0
PAY0001287,APP0001287,2024-11-27,2025-02-26,12506.17,91,1,9661.56
PAY0001288,APP0001288,2027-02-19,2027-02-19,70050.35,0,0,0.0
PAY0001289,APP0001289,2027-03-16,2027-10-17,13610.65,215,1,7021.71
PAY0001290,APP0001290,2027-09-26,2027-09-26,130709.97,0,0,0.0
PAY0001291,APP0001291,2029-01-07,2029-07-25,39856.47,199,1,8589.26
PAY0001292,APP0001292,2024-09-04,2025-05-10,104689.47,248,1,25959.82
PAY0001293,APP0001293,2025-05-09,2025-05-09,87470.62,0,0,0.0
PAY0001294,APP0001294,2023-06-24,2023-06-24,61915.12,0,0,0.0
PAY0001295,APP0001295,2029-08-16,2029-10-23,40357.81,68,1,9681.23
PAY0001296,APP0001296,2026-12-09,2026-12-09,7403.24,0,0,0.0
PAY0001297,APP0001297,2024-10-06,2024-10-06,50593.55,0,0,0.0
PAY0001298,APP0001298,2024-10-03,2024-10-03,29817.32,0,0,0.0
PAY0001299,APP0001299,2023-05-14,2023-11-23,20391.86,193,1,16180.73
PAY0001300,APP0001300,2024-10-24,2024-10-24,84432.28,0,0,0.0
PAY0001301,APP0001301,2028-08-25,2028-08-25,18593.95,0,0,0.0
PAY0001302,APP0001302,2025-07-12,2025-07-12,15448.29,0,0,0.0
PAY0001303,APP0001303,2025-03-27,2025-03-27,11818.61,0,0,0.0
PAY0001304,APP0001304,2029-06-14,2029-06-14,173454.48,0,0,0.0
PAY0001305,APP0001305,2024-03-24,2024-03-24,59865.5,0,0,0.0
PAY0001306,APP0001306,2026-08-18,2026-08-18,36298.19,0,0,0.0
PAY0001307,APP0001307,2027-04-23,2027-04-23,49760.77,0,0,0.0
PAY0001308,APP0001308,2023-12-13,2023-12-13,142992.17,0,0,0.0
PAY0001309,APP0001309,2024-11-30,2025-09-17,19125.96,291,1,7516.92
PAY0001310,APP0001310,2026-06-25,2027-03-22,59458.82,270,1,41633.97
PAY0001311,APP0001311,2029-01-01,2029-01-01,17370.36,0,0,0.0
PAY0001312,APP0001312,2027-04-08,2027-04-08,22374.84,0,0,0.0
PAY0001313,APP0001313,2025-09-03,2025-09-03,116847.09,0,0,0.0
PAY0001314,APP0001314,2028-04-26,2028-04-26,32679.93,0,0,0.0
PAY0001315,APP0001315,2024-02-25,2024-02-25,12812.67,0,0,0.0
PAY0001316,APP0001316,2026-07-05,2026-07-05,14241.49,0,0,0.0
PAY0001317,APP0001317,2027-06-21,2028-01-18,61387.43,211,1,42702.5
PAY0001318,APP0001318,2027-01-10,2027-11-18,28168.51,312,1,11033.67
PAY0001319,APP0001319,2025-07-19,2025-07-19,28511.14,0,0,0.0
PAY0001320,APP0001320,2027-10-02,2027-10-02,152708.91,0,0,0.0
PAY0001321,APP0001321,2023-12-29,2023-12-29,20267.86,0,0,0.0
PAY0001322,APP0001322,2026-11-09,2026-11-09,10669.34,0,0,0.0
PAY0001323,APP0001323,2023-06-30,2023-06-30,51440.11,0,0,0.0
PAY0001324,APP0001324,2025-10-29,2025-10-29,97673.74,0,0,0.0
PAY0001325,APP0001325,2028-10-26,2028-10-26,112535.08,0,0,0.0
PAY0001326,APP0001326,2026-11-29,2027-05-21,25447.53,173,1,20139.76
PAY0001327,APP0001327,2024-05-01,2024-10-27,98285.89,179,1,70048.97
PAY0001328,APP0001328,2025-08-04,2026-08-24,13811.13,385,1,4287.96
PAY0001329,APP0001329,2022-07-07,2023-06-18,42970.36,346,1,24602.45
PAY0001330,APP0001330,2026-12-10,2026-12-10,23628.89,0,0,0.0
PAY0001331,APP0001331,2028-11-14,2028-11-14,23892.16,0,0,0.0
PAY0001332,APP0001332,2025-07-17,2026-04-28,63428.13,285,1,53710.18
PAY0001333,APP0001333,2026-11-12,2027-03-04,103139.23,112,1,75404.72
PAY0001334,APP0001334,2024-10-11,2024-10-11,36897.65,0,0,0.0
PAY0001335,APP0001335,2023-03-19,2023-03-19,17254.39,0,0,0.0
PAY0001336,APP0001336,2028-12-02,2028-12-02,71139.8,0,0,0.0
PAY0001337,APP0001337,2027-08-16,2027-08-16,70950.78,0,0,0.0
PAY0001338,APP0001338,2026-09-10,2027-05-25,79592.4,257,1,32534.5
PAY0001339,APP0001339,2025-11-08,2025-11-08,98585.38,0,0,0.0
PAY0001340,APP0001340,2024-01-28,2024-01-28,118914.59,0,0,0.0
PAY0001341,APP0001341,2027-10-12,2027-10-12,88524.75,0,0,0.0
PAY0001342,APP0001342,2027-06-18,2027-06-18,5134.12,0,0,0.0
PAY0001343,APP0001343,2025-05-17,2025-05-17,16795.96,0,0,0.0
PAY0001344,APP0001344,2026-05-06,2027-03-28,30693.45,326,1,23772.29
PAY0001345,APP0001345,2025-02-09,2025-12-13,24620.05,307,1,19037.54
PAY0001346,APP0001346,2028-10-01,2028-10-01,11161.06,0,0,0.0
PAY0001347,APP0001347,2026-01-18,2027-02-17,60175.87,395,1,47604.47
PAY0001348,APP0001348,2028-07-29,2028-07-29,49607.24,0,0,0.0
PAY0001349,APP0001349,2025-03-26,2025-12-13,21648.8,262,1,10000.55
PAY0001350,APP0001350,2028-08-13,2029-02-12,16510.79,183,1,11550.7
PAY0001351,APP0001351,2028-08-17,2029-07-10,22884.37,327,1,14279.13
PAY0001352,APP0001352,2028-05-20,2028-12-23,58542.26,217,1,30973.72
PAY0001353,APP0001353,2025-09-25,2025-09-25,27470.35,0,0,0.0
PAY0001354,APP0001354,2025-03-02,2026-03-01,20785.71,364,1,13208.29
PAY0001355,APP0001355,2028-06-29,2028-06-29,58678.51,0,0,0.0
PAY0001356,APP0001356,2024-04-07,2024-04-07,66435.89,0,0,0.0
PAY0001357,APP0001357,2025-10-16,2025-10-16,8169.72,0,0,0.0
PAY0001358,APP0001358,2023-03-23,2023-03-23,92416.64,0,0,0.0
PAY0001359,APP0001359,2027-08-05,2027-08-05,54958.41,0,0,0.0
PAY0001360,APP0001360,2027-07-10,2027-12-13,9066.39,156,1,3391.69
PAY0001361,APP0001361,2023-11-25,2023-11-25,9194.06,0,0,0.0
PAY0001362,APP0001362,2024-07-22,2025-04-19,24621.37,271,1,8948.88
PAY0001363,APP0001363,2024-07-27,2024-07-27,30862.25,0,0,0.0
PAY0001364,APP0001364,2027-04-13,2027-04-13,12849.75,0,0,0.0
PAY0001365,APP0001365,2027-10-08,2028-02-02,160882.47,117,1,123082.7
PAY0001366,APP0001366,2025-07-12,2025-12-17,65857.68,158,1,41903.78
PAY0001367,APP0001367,2024-12-01,2024-12-01,27948.54,0,0,0.0
PAY0001368,APP0001368,2028-11-30,2028-11-30,35977.21,0,0,0.0
PAY0001369,APP0001369,2026-03-20,2027-04-10,47243.7,386,1,32229.16
PAY0001370,APP0001370,2024-05-10,2024-05-10,29154.78,0,0,0.0
PAY0001371,APP0001371,2026-05-04,2026-05-04,8097.74,0,0,0.0
PAY0001372,APP0001372,2026-02-06,2026-06-23,111213.12,137,1,64460.47
PAY0001373,APP0001373,2025-05-22,2025-05-22,27704.67,0,0,0.0
PAY0001374,APP0001374,2024-01-04,2024-01-04,72956.99,0,0,0.0
PAY0001375,APP0001375,2026-09-20,2026-11-11,43009.26,52,1,32808.75
PAY0001376,APP0001376,2026-02-14,2026-04-13,19916.81,58,1,8068.53
PAY0001377,APP0001377,2026-09-22,2026-09-22,72784.43,0,0,0.0
PAY0001378,APP0001378,2027-03-15,2027-07-09,22026.06,116,1,10438.2
PAY0001379,APP0001379,2026-09-18,2026-12-28,76450.55,101,1,52095.21
